PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200310,0x3f,2025-01-30T08:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.313,33.057,,3.468,0.659,5.85,1.163,3.021,10189,87.049,9.432,13.984,001119999999999119111011111
6200310,0x3f,2025-01-30T08:25:01Z,49.3438,-0.3074,6.5,5.9,1017,-3,358.2,14,,0,348.3,10.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T08:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T08:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.303,33.034,,3.464,0.661,5.85,0.964,3.436,10189,87.049,9.433,15.108,001119999999999119111011111
6200310,0x3f,2025-01-30T08:45:01Z,49.3438,-0.3074,7.1,3.9,1017,-3,356.2,13.1,,0,197,8.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T08:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T09:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.282,33.006,,3.46,0.727,5.85,1.169,3.202,10189,86.979,9.429,18.559,001119999999999119111011111
6200310,0x3f,2025-01-30T09:05:01Z,49.3438,-0.3074,7.1,7.1,1018,-3,359.1,12.9,,0,6.4,9.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T09:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T09:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.256,33.004,,3.458,0.79,5.86,1.057,3.221,10200,87.09,9.429,16.767,001119999999999119111011111
6200310,0x3f,2025-01-30T09:25:01Z,49.3438,-0.3074,7.2,7,1018,-3,354.8,12.8,,0,7.8,8.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T09:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T09:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.243,32.994,,3.455,0.726,5.87,1.158,3.26,10210,87.1,9.429,19.803,001119999999999119111011111
6200310,0x3f,2025-01-30T09:45:01Z,49.3438,-0.3074,7.2,12.8,1020,-3,358.3,11.9,,0,344.4,7.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T09:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T10:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.228,32.994,,3.453,0.628,5.85,1.228,3.242,10189,86.93,9.427,18.498,001119999999999119111011111
6200310,0x3f,2025-01-30T10:05:01Z,49.3438,-0.3074,7.2,4.4,1019,-3,355.9,11.8,,0,346,6.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T10:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T10:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.211,32.985,,3.451,0.699,5.86,1.075,3.231,10200,87.02,9.428,20.64,001119999999999119111011111
6200310,0x3f,2025-01-30T10:25:01Z,49.3438,-0.3074,7.2,4.2,1019,-3,358.1,11.1,,0,350.6,10.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T10:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T10:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.202,32.983,,3.451,0.638,5.87,1.188,3.515,10220,87.02,9.425,23.169,001119999999999119111011111
6200310,0x3f,2025-01-30T10:45:01Z,49.3438,-0.3074,7.2,4.1,1020,-3,357.1,10.7,,0,350.7,8.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T10:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T11:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.196,32.989,,3.45,0.727,5.87,1.262,3.229,10210,86.92,9.427,19.345,001119999999999119111011111
6200310,0x3f,2025-01-30T11:05:02Z,49.3438,-0.3074,7.1,4.3,1020,-3,356.2,11.3,,0,355.2,8.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T11:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T11:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.198,32.992,,3.451,0.694,5.87,1.143,3.115,10210,86.979,9.426,15.458,001119999999999119111011111
6200310,0x3f,2025-01-30T11:25:01Z,49.3438,-0.3074,6.6,13.3,1022,-3,357,10.8,,0,331.2,6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T11:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T11:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.206,33.005,,3.452,0.733,5.87,1.035,2.371,10220,87.12,9.424,14.998,001119999999999119111011111
6200310,0x3f,2025-01-30T11:45:01Z,49.3438,-0.3074,7.1,2.9,1021,-3,356.2,10.5,,0,324.7,8.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T11:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T12:00:02Z,49.3438,-0.3074,,,,,,,,,,,8.238,33.014,,3.457,0.696,5.86,0.988,1.885,10200,86.92,9.422,14.24,001119999999999119111011111
6200310,0x3f,2025-01-30T12:05:02Z,49.3438,-0.3074,7.3,2.9,1021,-3,357.9,10.4,,0,359.9,9.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T12:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T12:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.276,33.041,,3.463,0.853,5.87,1.039,1.653,10210,87.03,9.423,12.986,001119999999999119111011111
6200310,0x3f,2025-01-30T12:25:01Z,49.3438,-0.3074,7.6,1,1021,-3,357,7.7,,0,47.1,2.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T12:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T12:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.298,33.053,,3.466,0.761,5.86,1.118,2.937,10200,87.07,9.422,9.207,001119999999999119111011111
6200310,0x3f,2025-01-30T12:45:01Z,49.3438,-0.3074,8.3,3,1021,-3,305.3,4.1,,0,177.4,0.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T12:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T13:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.294,33.102,,3.47,0.706,5.87,1.11,1.682,10220,87.16,9.422,9.431,001119999999999119111011111
6200310,0x3f,2025-01-30T13:05:02Z,49.3438,-0.3074,8.4,11.8,1023,-3,332,6.4,,0,341.4,3.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T13:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T13:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.377,33.132,,3.48,0.761,5.87,1.13,2.65,10229,87.38,9.428,10.139,001119999999999119111011111
6200310,0x3f,2025-01-30T13:25:01Z,49.3438,-0.3074,8.5,1.1,1022,-3,339.8,7,,0,348.2,2.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T13:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T13:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.434,33.08,,3.48,0.562,5.85,1.155,2.626,10189,87.32,9.428,10.824,001119999999999119111011111
6200310,0x3f,2025-01-30T13:45:02Z,49.3438,-0.3074,8.5,3.2,1022,-3,338.1,7.5,,0,316.1,2.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T13:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T14:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.504,32.854,,3.465,0.821,5.86,1.022,2.526,10179,87.38,9.427,11.186,001119999999999119111011111
6200310,0x3f,2025-01-30T14:05:01Z,49.3438,-0.3074,8.5,2.3,1023,-3,346.4,7.4,,0,328.4,5.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T14:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T14:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.511,32.811,,3.462,0.655,5.85,1.073,2.671,10160,87.18,9.428,12.239,001119999999999119111011111
6200310,0x3f,2025-01-30T14:25:02Z,49.3438,-0.3074,8.4,0,1023,-3,339.9,7.7,,0,276.2,1.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T14:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T14:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.551,32.725,,3.457,0.663,5.83,1.107,5.185,10120,86.99,9.427,15.028,001119999999999119111011111
6200310,0x3f,2025-01-30T14:45:01Z,49.3438,-0.3074,8.4,8.6,1024,-3,340.8,6.3,,0,315.3,6.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T14:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T15:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.561,32.693,,3.456,0.831,5.81,1.063,4.759,10080,86.67,9.43,17.514,001119999999999119111011111
6200310,0x3f,2025-01-30T15:05:01Z,49.3438,-0.3074,8.4,0,1023,-3,342.1,6.5,,0,311.5,4.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T15:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T15:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.581,32.703,,3.457,0.607,5.82,1.093,3.883,10099,86.92,9.431,14.273,001119999999999119111011111
6200310,0x3f,2025-01-30T15:25:02Z,49.3438,-0.3074,8.2,0,1024,-3,338.5,6.7,,0,334.9,4.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T15:39:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T15:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.558,32.795,,3.465,0.625,5.8,1.147,3.62,10080,86.74,9.426,17.934,001119999999999119111011111
6200310,0x3f,2025-01-30T15:45:01Z,49.3438,-0.3074,8,0,1024,-3,334,7,,0,313.1,3.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T15:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T16:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.581,32.412,,3.426,0.715,5.86,1.073,5.706,10150,87.21,9.43,14.655,001119999999999119111011111
6200310,0x3f,2025-01-30T16:00:01Z,49.3438,-0.3074,,,,,,,,,,,,,28.317,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-01-30T16:05:02Z,49.3438,-0.3074,7.5,0,1025,-3,330.3,7.5,,0,313.3,6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T16:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T16:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.552,31.41,,3.333,0.759,5.94,1.128,4.533,10239,88,9.43,16.714,001119999999999119111011111
6200310,0x3f,2025-01-30T16:25:01Z,49.3438,-0.3074,7.3,7,1026,-3,337.3,7.3,,0,326.6,4.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T16:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T16:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.533,30.95,,3.297,0.613,5.94,1.097,4.525,10210,87.6,9.43,14.792,001119999999999119111011111
6200310,0x3f,2025-01-30T16:45:01Z,49.3438,-0.3074,6.9,0,1025,-3,336.3,6.3,,0,305.6,0.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T16:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T17:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.484,31.523,,3.333,0.65,5.93,1.117,4.943,10229,87.78,9.428,13.391,001119999999999119111011111
6200310,0x3f,2025-01-30T17:05:01Z,49.3438,-0.3074,6.8,0,1025,-3,344.9,6,,0,123.4,1.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T17:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T17:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.443,30.905,,3.272,0.741,5.95,1.123,9.939,10229,87.7,9.427,13.11,001119999999999119111011111
6200310,0x3f,2025-01-30T17:25:01Z,49.3438,-0.3074,6.8,0,1026,-3,354,5.9,,0,354.9,4.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T17:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T17:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.506,31.599,,3.348,0.705,5.9,1.16,3.875,10170,87.2,9.428,12.316,001119999999999119111011111
6200310,0x3f,2025-01-30T17:45:02Z,49.3438,-0.3074,6.9,0,1026,-3,350,6.4,,0,333.8,3.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T17:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T18:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.518,31.885,,3.375,0.714,5.87,1.074,4.27,10139,87.07,9.426,11.402,001119999999999119111011111
6200310,0x3f,2025-01-30T18:05:03Z,49.3438,-0.3074,7,4,1027,-3,345.3,6.2,,0,337.7,3.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T18:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T18:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.512,31.913,,3.386,0.767,5.87,1.15,4.74,10150,87.2,9.427,10.443,001119999999999119111011111
6200310,0x3f,2025-01-30T18:25:01Z,49.3438,-0.3074,7,0,1026,-3,329.6,6.1,,0,321.1,5.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T18:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T18:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.493,32.117,,3.394,0.748,5.87,1.092,3.594,10160,87.14,9.429,10.086,001119999999999119111011111
6200310,0x3f,2025-01-30T18:45:01Z,49.3438,-0.3074,7.1,0,1026,-3,343.6,5.1,,0,332,4.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T18:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T19:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.468,32.304,,3.41,0.729,5.87,1.206,3.731,10160,87.13,9.424,11.935,001119999999999119111011111
6200310,0x3f,2025-01-30T19:05:03Z,49.3438,-0.3074,7.1,0,1027,-3,334.9,4.9,,0,317.6,4.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T19:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T19:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.488,32.67,,3.446,0.829,5.84,1.094,4.267,10139,86.96,9.427,10.913,001119999999999119111011111
6200310,0x3f,2025-01-30T19:25:01Z,49.3438,-0.3074,7.2,0,1026,-3,330.1,5.5,,0,320.4,4.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T19:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T19:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.472,33,,3.476,0.731,5.84,1.113,4.33,10160,87,9.426,10.891,001119999999999119111011111
6200310,0x3f,2025-01-30T19:45:01Z,49.3438,-0.3074,7.2,5,1027,-3,327.9,7.7,,0,298,6.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T19:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T20:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.481,33.079,,3.484,0.803,5.84,1.07,4.257,10170,87.24,9.426,15.619,001119999999999119111011111
6200310,0x3f,2025-01-30T20:05:01Z,49.3438,-0.3074,7.2,4.7,1027,-3,308.4,6.6,,0,291.4,4.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T20:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T20:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.449,33.03,,3.476,0.888,5.84,1.139,4.825,10160,87.17,9.425,18.471,001119999999999119111011111
6200310,0x3f,2025-01-30T20:25:01Z,49.3438,-0.3074,7.3,3.5,1027,-3,319.8,6.9,,0,306.4,6.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T20:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T20:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.421,33.003,,3.473,0.772,5.84,1.112,4.896,10160,87.06,9.424,20.974,001119999999999119111011111
6200310,0x3f,2025-01-30T20:45:01Z,49.3438,-0.3074,7.3,5.9,1027,-3,315.5,7.1,,0,308.3,5.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T20:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T21:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.408,33.001,,3.471,0.813,5.83,1.113,5.295,10150,87,9.421,22.34,001119999999999119111011111
6200310,0x3f,2025-01-30T21:05:01Z,49.3438,-0.3074,6.4,7,1028,-3,299.1,5.7,,0,270.8,4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T21:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T21:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.392,33.028,,3.472,0.803,5.84,1.06,4.299,10170,86.96,9.425,22.018,001119999999999119111011111
6200310,0x3f,2025-01-30T21:25:02Z,49.3438,-0.3074,5.9,6.9,1028,-3,293,5.4,,0,280.5,2.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T21:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T21:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.339,33.085,,3.473,0.803,5.85,1.144,3.736,10179,87.1,9.425,14.226,001119999999999119111011111
6200310,0x3f,2025-01-30T21:45:01Z,49.3438,-0.3074,5.7,2.3,1027,-3,315.8,4.2,,0,277,3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T21:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T22:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.28,33.078,,3.467,0.729,5.85,1.112,9.282,10189,87.07,9.422,11.903,001119999999999119111011111
6200310,0x3f,2025-01-30T22:05:01Z,49.3438,-0.3074,5.4,4.2,1028,-3,325.8,3.1,,0,226,0.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T22:19:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T22:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.137,32.867,,3.434,0.802,5.85,1.149,3.952,10179,86.71,9.416,18.225,001119999999999119111011111
6200310,0x3f,2025-01-30T22:25:01Z,49.3438,-0.3074,4.8,5.7,1028,-3,341.8,3.9,,0,250.4,2.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T22:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T22:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.118,32.81,,3.427,0.732,5.86,1.128,4.194,10189,86.68,9.417,19.216,001119999999999119111011111
6200310,0x3f,2025-01-30T22:45:02Z,49.3438,-0.3074,4.8,4.1,1028,-3,311.3,4.6,,0,256.3,2.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T22:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T23:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.13,32.807,,3.427,0.749,5.87,1.13,4.12,10200,86.71,9.415,17.748,001119999999999119111011111
6200310,0x3f,2025-01-30T23:05:02Z,49.3438,-0.3074,4.6,7.5,1028,-3,288.1,5.6,,0,261.5,2.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T23:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T23:20:01Z,49.3438,-0.3074,,,,,,,,,,,8.138,32.806,,3.428,0.724,5.87,1.105,4.798,10200,86.7,9.416,17.555,001119999999999119111011111
6200310,0x3f,2025-01-30T23:25:01Z,49.3438,-0.3074,4.8,3.6,1028,-3,281.8,5.4,,0,226.4,4.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T23:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-30T23:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.077,32.759,,3.418,0.778,5.86,1.177,3.229,10189,86.6,9.411,15.944,001119999999999119111011111
6200310,0x3f,2025-01-30T23:45:01Z,49.3438,-0.3074,4.6,3.2,1028,-3,269.8,5.9,,0,228.3,4.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-30T23:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-31T00:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.062,32.77,,3.418,0.635,5.87,1.122,3.297,10210,86.66,9.415,14.932,001119999999999119111011111
6200310,0x3f,2025-01-31T00:00:02Z,49.3438,-0.3074,,,,,,,,,,,,,28.278,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-01-31T00:05:01Z,49.3438,-0.3074,4.6,5.6,1028,-3,242.1,6.1,,0,234.7,4.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-31T00:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-31T00:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.103,32.829,,3.428,0.708,5.87,1.123,3.846,10210,86.77,9.412,13.961,001119999999999119111011111
6200310,0x3f,2025-01-31T00:25:01Z,49.3438,-0.3074,4.6,4.5,1028,-3,242.2,6.9,,0,238,5.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-31T00:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-31T00:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.109,32.931,,3.437,0.746,5.87,1.105,3.284,10220,86.84,9.418,10.64,001119999999999119111011111
6200310,0x3f,2025-01-31T00:45:01Z,49.3438,-0.3074,4.4,6.4,1028,-3,240.4,6,,0,236.8,4.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-31T00:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-31T03:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.318,32.712,,3.435,0.762,5.87,1.118,3.265,10189,86.99,9.421,8.278,001119999999999119111011111
6200310,0x3f,2025-01-31T03:05:00Z,49.3438,-0.3074,5.2,0,1027,-3,227.7,7,,0,219.6,6.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-31T03:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-31T03:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.325,32.653,,3.431,0.751,5.86,1.142,3.886,10179,86.979,9.422,8.388,001119999999999119111011111
6200310,0x3f,2025-01-31T03:25:03Z,49.3438,-0.3074,4.7,0,1027,-3,211.1,6.3,,0,188.2,5.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-31T03:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
