PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),TEMP LEVEL3 (degree_Celsius),PSAL LEVEL3 (psu),BATTERY LEVEL3 (volt),CNDC LEVEL3 (S/m),DEPH LEVEL3 (meter),END_CYCLE_FLOW LEVEL3 (l/minute),FLU3 LEVEL3 (FFU),MASS_DOXY LEVEL3 (milligram/m3),OSAT LEVEL3 (%),PHPH LEVEL3 (none),TUR4 LEVEL3 (ntu),QC
6200021,2025-01-29T21:10:04Z,47.4600,-2.6567,7.4,0,1000,-3,197.5,11.2,,0,132.5,9.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-29T21:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.255,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-29T21:30:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.351,10.405,,1.206,15,0.372,3.679,11620,99.565,0,97.163,01119999999999999999999914917011141
6200021,2025-01-29T21:36:30Z,47.4600,-2.6567,,,,-3,,,0.3411,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-29T21:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.206,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-29T22:00:00Z,47.4600,-2.6567,,,,,,,,,,,8.241,7.557,0.893,1.5,0.445,3.914,11346,97.096,0,123.292,,,,,,,,,,,,01119999999999141701114199999999999
6200021,2025-01-29T22:06:30Z,47.4600,-2.6567,,,,-3,,,0.3559,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-29T22:10:06Z,47.4600,-2.6567,7,1.2,1008,-3,126.5,6.5,,0,113.3,6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-29T22:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.134,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-29T22:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.122,5.84,,0.701,15,0.363,4.399,11184,95.498,0,143.548,01119999999999999999999914917011141
6200021,2025-01-29T22:36:30Z,47.4600,-2.6567,,,,-3,,,0.3556,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-29T22:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.141,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-29T23:00:00Z,47.4600,-2.6567,,,,,,,,,,,8.113,7.45,0.86,1.5,0.446,4.223,11265,96.128,0,125.436,,,,,,,,,,,,01119999999999141701114199999999999
6200021,2025-01-29T23:06:30Z,47.4600,-2.6567,,,,-3,,,0.3832,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-29T23:10:04Z,47.4600,-2.6567,6.7,2.5,1006,-3,118.5,5.4,,0,42.8,2.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-29T23:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.072,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-29T23:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.127,8.446,,0.988,15,0.372,3.943,11281,96.257,0,116.86,01119999999999999999999914917011141
6200021,2025-01-29T23:36:30Z,47.4600,-2.6567,,,,-3,,,0.3653,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-29T23:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.102,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-30T00:00:00Z,47.4600,-2.6567,,,,,,,,,,,8.238,10.428,1.251,1.5,0.44,3.451,11394,97.257,0,101.261,,,,,,,,,,,,01119999999999141701114199999999999
6200021,2025-01-30T00:06:30Z,47.4600,-2.6567,,,,-3,,,0.3653,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-30T00:10:14Z,47.4600,-2.6567,6.7,8.2,1007,-3,31.6,6.6,,0,21.4,5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-30T00:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.128,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-30T00:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.179,10.096,,1.176,15,0.238,3.693,11281,96.402,0,98.391,01119999999999999999999914917011141
6200021,2025-01-30T00:36:30Z,47.4600,-2.6567,,,,-3,,,0.3679,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-30T00:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.069,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-30T01:00:00Z,47.4600,-2.6567,,,,,,,,,,,8.14,9.66,1.096,1.5,0.451,3.488,11297,96.563,0,107.715,,,,,,,,,,,,01119999999999141701114199999999999
