PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL-1 (degree_Celsius),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),FLUO LEVEL1 (relative unit),TUR4 LEVEL1 (ntu),QC
EXIN0006,2025-02-10T12:10:00Z,42.4833,3.1333,12.8,-99999,-2,168,6.688,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T12:20:00Z,42.4833,3.1333,12.8,-99999,-2,164.6,7.562,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T12:30:00Z,42.4833,3.1333,12.9,-99999,-2,167.9,5.71,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T12:40:00Z,42.4833,3.1333,12.9,-99999,-2,163.5,6.379,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T12:50:00Z,42.4833,3.1333,12.9,-99999,-2,167.5,7.357,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T13:00:00Z,42.4833,3.1333,13.1,-99999,-2,171.7,6.533,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T13:10:00Z,42.4833,3.1333,13.4,-99999,-2,171.7,4.63,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T13:20:00Z,42.4833,3.1333,13.8,-99999,-2,176.1,4.013,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T13:30:00Z,42.4833,3.1333,14,-99999,-2,168.9,5.505,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T13:40:00Z,42.4833,3.1333,13.9,-99999,-2,183.5,6.945,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T13:50:00Z,42.4833,3.1333,14,-99999,-2,172.7,5.144,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T14:00:00Z,42.4833,3.1333,14,-99999,-2,176.4,4.63,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T14:10:00Z,42.4833,3.1333,14,-99999,-2,167.8,5.71,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T14:20:00Z,42.4833,3.1333,13.9,-99999,-2,167.7,5.093,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T14:30:00Z,42.4833,3.1333,13.8,-99999,-2,161.8,6.739,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T14:40:00Z,42.4833,3.1333,13.7,-99999,-2,159.2,5.453,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T14:50:00Z,42.4833,3.1333,13.7,-99999,-2,160.1,5.813,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T15:00:00Z,42.4833,3.1333,13.7,-99999,-2,150.7,6.225,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T15:10:00Z,42.4833,3.1333,13.6,-99999,-2,167.2,6.533,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T15:20:00Z,42.4833,3.1333,13.4,-99999,-2,157.6,7.099,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T15:30:00Z,42.4833,3.1333,13.5,-99999,-2,152.8,5.299,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T15:40:00Z,42.4833,3.1333,13.2,-99999,-2,144.5,5.35,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T15:50:00Z,42.4833,3.1333,13.2,-99999,-2,143.7,4.681,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T16:00:00Z,42.4833,3.1333,13.2,-99999,-2,151.7,6.585,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T16:10:00Z,42.4833,3.1333,13.3,-99999,-2,159.5,5.505,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T16:20:00Z,42.4833,3.1333,13.2,-99999,-2,151.3,6.739,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T16:30:00Z,42.4833,3.1333,13.2,-99999,-2,153.2,4.939,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T16:40:00Z,42.4833,3.1333,13.2,-99999,-2,153.8,5.453,12.1,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T16:50:00Z,42.4833,3.1333,13.2,-99999,-2,159.4,4.836,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T17:00:00Z,42.4833,3.1333,13.3,-99999,-2,154.9,3.807,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T17:10:00Z,42.4833,3.1333,13.3,-99999,-2,169.6,5.71,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T17:20:00Z,42.4833,3.1333,13.3,-99999,-2,168.7,5.247,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T17:30:00Z,42.4833,3.1333,13.2,-99999,-2,170.1,5.196,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T17:40:00Z,42.4833,3.1333,13.2,-99999,-2,172.7,5.093,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T17:50:00Z,42.4833,3.1333,13.2,-99999,-2,184.2,4.013,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T18:00:00Z,42.4833,3.1333,13,-99999,-2,197,4.99,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T18:10:00Z,42.4833,3.1333,13,-99999,-2,203.1,4.527,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T18:20:00Z,42.4833,3.1333,13,-99999,-2,201.6,4.579,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T18:30:00Z,42.4833,3.1333,13,-99999,-2,207.1,5.762,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T18:40:00Z,42.4833,3.1333,13,-99999,-2,209.4,4.939,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T18:50:00Z,42.4833,3.1333,12.8,-99999,-2,209.5,2.829,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T19:00:00Z,42.4833,3.1333,12.8,-99999,-2,188.4,2.264,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T19:10:00Z,42.4833,3.1333,12.7,-99999,-2,146.6,0.977,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T19:20:00Z,42.4833,3.1333,12.6,-99999,-2,59.5,1.132,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T19:30:00Z,42.4833,3.1333,12.6,-99999,-2,81.4,0.823,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T19:40:00Z,42.4833,3.1333,12.7,-99999,-2,114,0.823,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T19:50:00Z,42.4833,3.1333,12.7,-99999,-2,126.9,0.823,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T20:00:00Z,42.4833,3.1333,12.7,-99999,-2,121.1,1.029,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T20:10:00Z,42.4833,3.1333,12.5,-99999,-2,141.2,0.772,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T20:20:00Z,42.4833,3.1333,12.5,-99999,-2,191.5,1.08,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T20:30:00Z,42.4833,3.1333,12.5,-99999,-2,208.7,2.006,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T20:40:00Z,42.4833,3.1333,12.5,-99999,-2,204.8,3.138,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T20:50:00Z,42.4833,3.1333,12.5,-99999,-2,195.1,3.653,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T21:00:00Z,42.4833,3.1333,12.5,-99999,-2,189.4,2.829,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T21:10:00Z,42.4833,3.1333,12.5,-99999,-2,160.7,1.955,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T21:20:00Z,42.4833,3.1333,12.4,-99999,-2,196.6,3.704,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T21:30:00Z,42.4833,3.1333,12.3,-99999,-2,179.2,2.881,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T21:40:00Z,42.4833,3.1333,12.3,-99999,-2,143.6,1.955,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T21:50:00Z,42.4833,3.1333,12.3,-99999,-2,126.5,0.051,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T22:00:00Z,42.4833,3.1333,12.3,-99999,-2,95.4,1.801,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T22:10:00Z,42.4833,3.1333,12.4,-99999,-2,28,1.698,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T22:20:00Z,42.4833,3.1333,12.4,-99999,-2,101.6,0.514,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T22:30:00Z,42.4833,3.1333,12.4,-99999,-2,182,2.161,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T22:40:00Z,42.4833,3.1333,12.2,-99999,-2,192.6,3.19,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T22:50:00Z,42.4833,3.1333,12.2,-99999,-2,182.4,2.727,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T23:00:00Z,42.4833,3.1333,12.2,-99999,-2,181.2,4.321,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T23:10:00Z,42.4833,3.1333,12.3,-99999,-2,178.6,7.922,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T23:20:00Z,42.4833,3.1333,12.3,-99999,-2,182.5,8.591,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T23:30:00Z,42.4833,3.1333,12.3,-99999,-2,179,10.495,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T23:40:00Z,42.4833,3.1333,12.4,-99999,-2,183.3,8.334,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-10T23:50:00Z,42.4833,3.1333,12.3,-99999,-2,177.4,7.974,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T00:00:00Z,42.4833,3.1333,12.3,-99999,-2,168.6,8.025,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T00:10:00Z,42.4833,3.1333,12.2,-99999,-2,175.3,6.894,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T00:20:00Z,42.4833,3.1333,12.2,-99999,-2,175.5,8.385,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T00:30:00Z,42.4833,3.1333,12.2,-99999,-2,183.6,7.562,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T00:40:00Z,42.4833,3.1333,12.3,-99999,-2,190.1,8.231,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T00:50:00Z,42.4833,3.1333,12.3,-99999,-2,185.2,9.054,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T01:00:00Z,42.4833,3.1333,12.3,-99999,-2,190.8,12.038,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T01:10:00Z,42.4833,3.1333,12.3,-99999,-2,190.1,10.186,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T01:20:00Z,42.4833,3.1333,12.4,-99999,-2,182.4,9.311,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T01:30:00Z,42.4833,3.1333,12.4,-99999,-2,189,10.083,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T01:40:00Z,42.4833,3.1333,12.4,-99999,-2,193.6,12.295,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T01:50:00Z,42.4833,3.1333,12.4,-99999,-2,190.3,12.089,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T02:00:00Z,42.4833,3.1333,12.3,-99999,-2,187.9,10.135,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T02:10:00Z,42.4833,3.1333,12.4,-99999,-2,181.9,9.363,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T02:20:00Z,42.4833,3.1333,12.3,-99999,-2,183.3,9.054,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T02:30:00Z,42.4833,3.1333,12.3,-99999,-2,179.8,9.62,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T02:40:00Z,42.4833,3.1333,12.2,-99999,-2,183.1,9.209,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T02:50:00Z,42.4833,3.1333,12.2,-99999,-2,185,9.62,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T03:00:00Z,42.4833,3.1333,12.1,-99999,-2,180.4,8.334,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T03:10:00Z,42.4833,3.1333,12.2,-99999,-2,182.6,7.511,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T03:20:00Z,42.4833,3.1333,12.1,-99999,-2,180.4,9.054,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T03:30:00Z,42.4833,3.1333,12.1,-99999,-2,189.9,8.694,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T03:40:00Z,42.4833,3.1333,12,-99999,-2,189.4,8.746,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T03:50:00Z,42.4833,3.1333,12,-99999,-2,190.5,9.826,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T04:00:00Z,42.4833,3.1333,12.1,-99999,-2,193.4,9.672,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T04:10:00Z,42.4833,3.1333,12,-99999,-2,189.6,8.488,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T04:20:00Z,42.4833,3.1333,12,-99999,-2,183.1,8.437,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T04:30:00Z,42.4833,3.1333,12,-99999,-2,180.4,8.643,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T04:40:00Z,42.4833,3.1333,11.9,-99999,-2,171.1,9.054,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T04:50:00Z,42.4833,3.1333,11.8,-99999,-2,174.7,9.569,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T05:00:00Z,42.4833,3.1333,11.8,-99999,-2,177.9,10.546,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T05:10:00Z,42.4833,3.1333,11.7,-99999,-2,166,11.472,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T05:20:00Z,42.4833,3.1333,11.7,-99999,-2,170.9,11.729,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T05:30:00Z,42.4833,3.1333,11.7,-99999,-2,161,9.98,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T05:40:00Z,42.4833,3.1333,11.7,-99999,-2,173.3,9.157,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T05:50:00Z,42.4833,3.1333,11.7,-99999,-2,174.6,9.363,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T06:00:00Z,42.4833,3.1333,11.7,-99999,-2,167.1,9.672,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T06:10:00Z,42.4833,3.1333,11.7,-99999,-2,171.1,10.752,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T06:20:00Z,42.4833,3.1333,11.7,-99999,-2,172.4,9.26,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T06:30:00Z,42.4833,3.1333,11.7,-99999,-2,173.7,9.363,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T06:40:00Z,42.4833,3.1333,11.7,-99999,-2,181.5,8.334,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T06:50:00Z,42.4833,3.1333,11.7,-99999,-2,181.3,7.511,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T07:00:00Z,42.4833,3.1333,11.7,-99999,-2,179,7.871,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T07:10:00Z,42.4833,3.1333,11.7,-99999,-2,189.5,7.408,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T07:20:00Z,42.4833,3.1333,11.7,-99999,-2,190.3,8.18,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T07:30:00Z,42.4833,3.1333,11.9,-99999,-2,189.3,8.643,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T07:40:00Z,42.4833,3.1333,12,-99999,-2,180.7,9.62,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T07:50:00Z,42.4833,3.1333,12.2,-99999,-2,179.4,9.311,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T08:00:00Z,42.4833,3.1333,12.2,-99999,-2,172.8,9.26,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T08:10:00Z,42.4833,3.1333,12.2,-99999,-2,184.1,9.929,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T08:20:00Z,42.4833,3.1333,12.5,-99999,-2,175.4,9.517,11.9,37.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T08:30:00Z,42.4833,3.1333,12.5,-99999,-2,175.2,8.797,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T08:40:00Z,42.4833,3.1333,12.7,-99999,-2,169.7,9.929,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T08:50:00Z,42.4833,3.1333,12.5,-99999,-2,173.3,9.826,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T09:00:00Z,42.4833,3.1333,12.5,-99999,-2,173.1,8.334,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T09:10:00Z,42.4833,3.1333,12.5,-99999,-2,168.6,8.797,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T09:20:00Z,42.4833,3.1333,12.5,-99999,-2,161.8,8.643,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T09:30:00Z,42.4833,3.1333,12.5,-99999,-2,162.9,9.157,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T09:40:00Z,42.4833,3.1333,12.5,-99999,-2,162.9,10.34,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T09:50:00Z,42.4833,3.1333,12.5,-99999,-2,159.1,9.003,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T10:00:00Z,42.4833,3.1333,12.6,-99999,-2,158.6,7.82,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T10:10:00Z,42.4833,3.1333,12.5,-99999,-2,152,8.54,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T10:20:00Z,42.4833,3.1333,12.5,-99999,-2,147.3,8.283,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T10:30:00Z,42.4833,3.1333,12.3,-99999,-2,145.6,9.826,11.9,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T10:40:00Z,42.4833,3.1333,12.3,-99999,-2,148.9,10.546,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T10:50:00Z,42.4833,3.1333,12.3,-99999,-2,146.5,11.061,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T11:00:00Z,42.4833,3.1333,12.4,-99999,-2,145.8,10.443,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T11:10:00Z,42.4833,3.1333,12.4,-99999,-2,146.4,10.546,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T11:20:00Z,42.4833,3.1333,12.2,-99999,-2,142.2,10.34,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T11:30:00Z,42.4833,3.1333,12,-99999,-2,139.6,10.443,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T11:40:00Z,42.4833,3.1333,12,-99999,-2,144.7,10.135,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T11:50:00Z,42.4833,3.1333,12,-99999,-2,143,10.289,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T12:00:00Z,42.4833,3.1333,12.1,-99999,-2,142.7,10.7,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T12:10:00Z,42.4833,3.1333,12.6,-99999,-2,146.7,10.649,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T12:20:00Z,42.4833,3.1333,12.8,-99999,-2,150.8,11.061,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T12:30:00Z,42.4833,3.1333,12.9,-99999,-2,143,11.729,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T12:40:00Z,42.4833,3.1333,13,-99999,-2,147.6,11.215,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T12:50:00Z,42.4833,3.1333,13.3,-99999,-2,152.1,11.266,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T13:00:00Z,42.4833,3.1333,13.5,-99999,-2,148.2,11.524,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T13:10:00Z,42.4833,3.1333,13,-99999,-2,145.2,12.244,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T13:20:00Z,42.4833,3.1333,12.9,-99999,-2,142.3,10.906,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T13:30:00Z,42.4833,3.1333,13.2,-99999,-2,145.6,11.215,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T13:40:00Z,42.4833,3.1333,13.2,-99999,-2,151.5,10.649,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T13:50:00Z,42.4833,3.1333,13.4,-99999,-2,152.9,10.803,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T14:00:00Z,42.4833,3.1333,13.8,-99999,-2,154.6,10.7,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T14:10:00Z,42.4833,3.1333,13.8,-99999,-2,157.3,9.98,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T14:20:00Z,42.4833,3.1333,13.8,-99999,-2,159.1,9.929,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T14:30:00Z,42.4833,3.1333,13.7,-99999,-2,156.8,8.643,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T14:40:00Z,42.4833,3.1333,13.4,-99999,-2,150.7,10.186,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T14:50:00Z,42.4833,3.1333,13.6,-99999,-2,155.2,10.289,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T15:00:00Z,42.4833,3.1333,13.5,-99999,-2,155.6,10.135,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T15:10:00Z,42.4833,3.1333,14,-99999,-2,161.8,9.414,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T15:20:00Z,42.4833,3.1333,13.9,-99999,-2,161.9,9.003,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T15:30:00Z,42.4833,3.1333,13.8,-99999,-2,170,8.9,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T15:40:00Z,42.4833,3.1333,13.6,-99999,-2,164,7.305,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T15:50:00Z,42.4833,3.1333,13.7,-99999,-2,176.6,7.871,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T16:00:00Z,42.4833,3.1333,13.8,-99999,-2,174.4,6.739,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T16:10:00Z,42.4833,3.1333,13.8,-99999,-2,170.7,6.688,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T16:20:00Z,42.4833,3.1333,13.8,-99999,-2,177.7,6.07,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T16:30:00Z,42.4833,3.1333,13.6,-99999,-2,182.4,5.247,12,37.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-02-11T16:40:00Z,42.4833,3.1333,13.4,-99999,-2,182,6.431,12,37.5,1.5,-99999,-99999,-99999,011111711117441
