PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),TEMP LEVEL3 (degree_Celsius),PSAL LEVEL3 (psu),BATTERY LEVEL3 (volt),CNDC LEVEL3 (S/m),DEPH LEVEL3 (meter),END_CYCLE_FLOW LEVEL3 (l/minute),FLU3 LEVEL3 (FFU),MASS_DOXY LEVEL3 (milligram/m3),OSAT LEVEL3 (%),PHPH LEVEL3 (none),TUR4 LEVEL3 (ntu),QC
6100284,2025-02-09T09:02:01Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T09:10:06Z,43.3189,4.8662,5.9,7.5,1026,-3,359.3,5.7,,0,8.5,4.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T09:30:00Z,43.3189,4.8662,,,,,,,,,,,12.643,36.762,4.244,1.935,5.62,0.564,0.707,9907,93.618,0,10.689,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T09:32:01Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T10:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.5,37.766,,4.436,20,0,0.391,9762,92.628,0,7.013,011199999999999999999999911917011141
6100284,2025-02-09T10:02:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T10:10:00Z,43.3189,4.8662,9.1,8.3,1026,-3,36.3,4.6,,0,33.3,3.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T10:30:00Z,43.3189,4.8662,,,,,,,,,,,12.658,36.742,4.241,1.84,5.5,0.563,0.642,9701,91.639,0,10.196,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T10:32:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T11:02:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T11:30:02Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.536,37.759,,4.439,20,0,0.369,10360,98.474,0,6.836,011199999999999999999999911917011141
6100284,2025-02-09T11:32:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T12:00:00Z,43.3189,4.8662,,,,,,,,,,,12.602,36.713,4.233,1.887,5.67,0.557,0.691,9989,94.288,0,11.673,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T12:02:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T12:10:04Z,43.3189,4.8662,12.8,7.6,1025,-3,108.2,1.9,,0,95.1,1.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T12:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.544,37.774,,4.441,20,0,0.385,9814,93.082,0,7.19,011199999999999999999999911917011141
6100284,2025-02-09T12:32:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T13:00:01Z,43.3189,4.8662,,,,,,,,,,,12.546,36.629,4.22,1.848,5.51,0.605,0.66,9701,91.515,0,12.188,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T13:02:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T13:10:04Z,43.3189,4.8662,12.9,7.4,1025,-3,156.8,1.8,,0,120.7,1.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T13:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.556,37.795,,4.446,20,0,0.366,10195,96.67,0,5.782,011199999999999999999999911917011141
6100284,2025-02-09T13:32:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T14:00:01Z,43.3189,4.8662,,,,,,,,,,,12.512,36.517,4.205,2.058,5.63,0.554,0.825,9907,93.463,0,11.627,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T14:02:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T14:10:06Z,43.3189,4.8662,11.3,10.2,1025,-3,240.7,3.5,,0,233.3,2.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T14:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.58,37.812,,4.449,20,0,0.364,9835,93.35,0,6.498,011199999999999999999999911917011141
6100284,2025-02-09T14:32:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T15:00:00Z,43.3189,4.8662,,,,,,,,,,,12.515,36.43,4.196,1.847,5.45,0.572,0.817,9587,90.463,0,10.25,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T15:02:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T15:10:04Z,43.3189,4.8662,10.6,8.8,1025,-3,234.7,4,,0,227.3,2.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T15:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.6,37.818,,4.452,20,0,0.327,10226,97.144,0,5.898,011199999999999999999999911917011141
6100284,2025-02-09T15:32:01Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T16:00:00Z,43.3189,4.8662,,,,,,,,,,,12.494,36.38,4.194,1.878,5.62,0.554,1.007,9886,93.185,0,10.096,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T16:02:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T16:09:57Z,43.3189,4.8662,9,18.1,1026,-3,297.9,1,,0,283.7,0.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T16:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.642,37.83,,4.458,20,0,0.3,9835,93.34,0,5.382,011199999999999999999999911917011141
6100284,2025-02-09T16:32:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T17:02:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T17:30:01Z,43.3189,4.8662,,,,,,,,,,,12.601,36.493,4.208,1.838,5.39,0.551,1.036,9484,89.164,0,9.996,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T17:32:31Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T18:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.658,37.849,,4.461,20,0,0.334,10175,96.556,0,4.583,011199999999999999999999911917011141
6100284,2025-02-09T18:02:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T18:10:04Z,43.3189,4.8662,8.4,12.6,1026,-3,267.6,1.7,,0,255.8,1.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T18:30:00Z,43.3189,4.8662,,,,,,,,,,,12.603,36.316,4.189,1.863,5.62,0.562,0.853,9886,93.237,0,9.773,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T18:32:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T19:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.671,37.851,,4.462,20,0,0.307,9896,93.855,0,4.283,011199999999999999999999911917011141
6100284,2025-02-09T19:02:30Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T19:10:05Z,43.3189,4.8662,8.5,7.8,1026,-3,193.1,1.9,,0,194.1,1.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T19:30:00Z,43.3189,4.8662,,,,,,,,,,,12.603,36.388,4.205,1.836,5.5,0.554,0.805,9670,91.195,0,11.004,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T19:32:30Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T20:30:00Z,43.3189,4.8662,,,,,,,,,,,12.722,36.471,4.22,1.829,5.62,0,0.782,9886,93.185,0,11.811,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T20:33:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T21:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.681,37.86,,4.465,20,0,0.323,10164,96.649,0,7.305,011199999999999999999999911917011141
6100284,2025-02-09T21:03:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T21:10:04Z,43.3189,4.8662,8.6,10.6,1026,-3,107.5,3.3,,0,99.4,3.2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T21:30:00Z,43.3189,4.8662,,,,,,,,,,,12.711,36.578,4.231,1.729,5.6,0.567,0.708,9865,93.412,0,10.466,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T21:33:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T22:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.685,37.851,,4.464,20,0,0.404,9701,92.216,0,8.358,011199999999999999999999911917011141
6100284,2025-02-09T22:03:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T22:10:04Z,43.3189,4.8662,8,9.2,1026,-3,105.9,2.9,,0,101.1,2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T22:30:00Z,43.3189,4.8662,,,,,,,,,,,12.918,36.857,4.284,1.599,5.41,0.552,0.939,9536,90.443,0,8.697,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T22:33:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T23:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.692,37.851,,4.466,20,0,0.368,10092,96.257,0,7.459,011199999999999999999999911917011141
6100284,2025-02-09T23:03:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-09T23:10:05Z,43.3189,4.8662,9,12.1,1027,-3,121.5,3.1,,0,104.3,2.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-09T23:30:00Z,43.3189,4.8662,,,,,,,,,,,13.096,37.109,4.319,1.685,5.58,0.597,0.64,9845,93.721,0,8.935,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-09T23:33:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T00:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.74,37.861,,4.47,20,0,0.339,9721,93.03,0,5.49,011199999999999999999999911917011141
6100284,2025-02-10T00:03:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T00:10:04Z,43.3189,4.8662,8.9,8,1026,-3,358.2,1.1,,0,32.6,0.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T00:30:00Z,43.3189,4.8662,,,,,,,,,,,13.167,37.169,4.334,1.774,5.45,0.607,0.74,9618,91.752,0,9.935,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T00:33:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T01:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.751,37.874,,4.475,20,0,0.336,10010,95.855,0,6.136,011199999999999999999999911917011141
6100284,2025-02-10T01:03:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T01:10:04Z,43.3189,4.8662,8.8,6.9,1025,-3,68.1,2.6,,0,57.9,2.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T01:30:00Z,43.3189,4.8662,,,,,,,,,,,13.175,37.02,4.322,1.774,5.56,0.561,0.583,9804,93.577,0,8.705,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T01:33:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T02:00:02Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.778,37.883,,4.477,20,0,0.292,9587,92.041,0,5.406,011199999999999999999999911917011141
6100284,2025-02-10T02:03:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T02:10:05Z,43.3189,4.8662,9,8.7,1025,-3,57.7,1.7,,0,32.8,1.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T02:30:00Z,43.3189,4.8662,,,,,,,,,,,13.357,37.06,4.343,1.784,5.39,0.568,0.592,9494,91.164,0,8.382,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T02:33:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T03:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.784,37.86,,4.475,20,0,0.301,9907,95.226,0,5.098,011199999999999999999999911917011141
6100284,2025-02-10T03:03:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T03:10:04Z,43.3189,4.8662,8.3,7,1025,-3,47.1,2.3,,0,44.4,1.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T03:30:00Z,43.3189,4.8662,,,,,,,,,,,13.521,37.563,4.423,1.86,5.52,0.561,0.527,9762,93.546,0,7.597,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T03:33:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T04:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.776,37.86,,4.475,20,0,0.276,9422,90.536,0,5.159,011199999999999999999999911917011141
6100284,2025-02-10T04:03:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T04:10:04Z,43.3189,4.8662,8.4,7,1025,-3,121.2,2.2,,0,20.2,1.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T04:30:00Z,43.3189,4.8662,,,,,,,,,,,13.437,37.4,4.395,1.926,5.36,0.579,0.519,9474,90.835,0,7.474,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T04:33:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T05:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.782,37.86,,4.476,20,0,0.291,9835,94.649,0,4.775,011199999999999999999999911917011141
6100284,2025-02-10T05:03:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T05:10:04Z,43.3189,4.8662,8.4,8.8,1025,-3,58.5,3.2,,0,56.8,2.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T05:30:00Z,43.3189,4.8662,,,,,,,,,,,13.558,37.518,4.417,1.865,5.48,0.478,0.452,9690,93.154,0,6.705,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T05:33:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T06:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.785,37.859,,4.475,20,0,0.335,9494,91.402,0,5.013,011199999999999999999999911917011141
6100284,2025-02-10T06:03:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T06:10:05Z,43.3189,4.8662,9.2,9.8,1025,-3,101.1,3.9,,0,99.7,3.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T06:30:00Z,43.3189,4.8662,,,,,,,,,,,13.442,37.03,4.359,1.918,5.33,0.589,0.65,9402,90.01,0,7.036,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T06:33:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T07:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.778,37.871,,4.475,20,0,0.273,9845,94.546,0,4.89,011199999999999999999999911917011141
6100284,2025-02-10T07:03:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T07:10:04Z,43.3189,4.8662,9.3,16,1026,-3,124.6,3,,0,118.4,2.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T07:30:00Z,43.3189,4.8662,,,,,,,,,,,13.009,36.739,4.265,2.069,5.53,0.584,0.632,9742,92.773,0,7.482,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T07:33:01Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T08:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.753,37.87,,4.473,20,0,0.271,9670,92.35,0,4.498,011199999999999999999999911917011141
6100284,2025-02-10T08:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.623,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-02-10T08:03:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T08:10:04Z,43.3189,4.8662,10,7,1025,-3,119.2,3.4,,0,106.4,2.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T08:30:00Z,43.3189,4.8662,,,,,,,,,,,12.643,36.153,4.194,1.891,5.39,0.56,1.002,9463,89.536,0,8.151,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T08:33:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T09:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.728,37.855,,4.469,20,0,0.299,10216,97.402,0,4.029,011199999999999999999999911917011141
6100284,2025-02-10T09:03:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T09:10:04Z,43.3189,4.8662,9.6,9.1,1025,-3,107.6,3,,0,106.5,3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T09:30:00Z,43.3189,4.8662,,,,,,,,,,,12.697,36.02,4.168,1.973,5.65,0.571,0.67,9917,93.804,0,7.12,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T09:33:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T10:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.709,37.879,,4.469,20,0,0.261,9701,92.257,0,4.306,011199999999999999999999911917011141
6100284,2025-02-10T10:03:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T10:10:04Z,43.3189,4.8662,10.2,14.9,1026,-3,165.8,2.3,,0,158.6,2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T10:30:00Z,43.3189,4.8662,,,,,,,,,,,12.634,36.057,4.181,1.871,5.45,0.568,0.699,9567,90.371,0,7.436,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T10:33:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T11:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.707,37.903,,4.473,20,0,0.305,10298,97.752,0,4.352,011199999999999999999999911917011141
6100284,2025-02-10T11:03:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T11:10:04Z,43.3189,4.8662,10.6,5.9,1025,-3,167.8,2.7,,0,158.2,2.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T11:30:00Z,43.3189,4.8662,,,,,,,,,,,12.662,36.131,4.177,1.726,5.66,0.613,0.871,9948,93.845,0,8.112,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T11:33:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T12:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.714,37.906,,4.473,20,0,0.274,9927,94.206,0,4.767,011199999999999999999999911917011141
6100284,2025-02-10T12:03:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T12:10:02Z,43.3189,4.8662,10,23.2,1026,-3,165.9,4.1,,0,157.7,3.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T12:30:00Z,43.3189,4.8662,,,,,,,,,,,12.731,35.997,4.163,1.815,5.51,0.562,1.188,9659,91.195,0,7.582,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T12:33:01Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T13:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.719,37.91,,4.474,20,0,0.273,10216,97.072,0,4.091,011199999999999999999999911917011141
6100284,2025-02-10T13:03:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T13:10:06Z,43.3189,4.8662,10.2,8.8,1024,-3,167.7,4.6,,0,166.6,3.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T13:30:00Z,43.3189,4.8662,,,,,,,,,,,12.763,36.2,4.194,1.653,5.63,0.435,0.96,9896,93.628,0,6.321,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T13:33:01Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T14:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.722,37.915,,4.475,20,0,0.317,9865,93.752,0,3.991,011199999999999999999999911917011141
6100284,2025-02-10T14:03:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T14:10:02Z,43.3189,4.8662,10.1,7.2,1023,-3,166.5,3.3,,0,156.8,3.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-02-10T14:30:00Z,43.3189,4.8662,,,,,,,,,,,12.848,36.276,4.214,1.669,5.46,0.556,0.952,9587,90.824,0,6.736,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T14:33:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T15:00:02Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.732,37.902,,4.474,20,0,0.263,10216,97.309,0,3.721,011199999999999999999999911917011141
6100284,2025-02-10T15:03:31Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T15:30:00Z,43.3189,4.8662,,,,,,,,,,,12.757,36.412,4.22,1.902,5.6,0.572,1.044,9855,93.505,0,6.498,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-02-10T15:33:30Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-02-10T16:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.745,37.905,,4.477,20,0,0.288,9752,93.113,0,4.129,011199999999999999999999911917011141
